5052269,苏B8T362,31.597668,120.284966,11,90,1476746137,1
5064341,苏B8T362,31.594566,120.28972,35,90,1476746194,0
5072475,苏B8T362,31.593817,120.29079,19,90,1476746233,0
5076907,苏B8T362,31.59325,120.29155,15,90,1476746254,0
5089561,苏B8T362,31.592916,120.29205,8,90,1476746314,0
5093752,苏B8T362,31.592117,120.2934,27,90,1476746334,0
5097759,苏B8T362,31.59145,120.29456,25,90,1476746353,0
5102228,苏B8T362,31.589884,120.296364,41,135,1476746374,0
5106383,苏B8T362,31.589333,120.2971,16,90,1476746394,0
5107242,苏B8T362,31.589333,120.2971,0,90,1476746398,1
5111745,苏B8T362,31.58855,120.2986,24,90,1476746419,1
5112599,苏B8T362,31.588432,120.29871,22,135,1476746423,1
5113026,苏B8T362,31.588333,120.29868,22,180,1476746425,1
5115985,苏B8T362,31.586967,120.297935,29,180,1476746439,1
5120256,苏B8T362,31.58615,120.29735,25,225,1476746459,1
5124492,苏B8T362,31.585833,120.29675,8,225,1476746479,1
5126631,苏B8T362,31.585,120.29588,20,180,1476746489,1
5127222,苏B8T362,31.584833,120.295784,20,180,1476746492,1
5127865,苏B8T362,31.584784,120.29565,20,225,1476746495,1
5128698,苏B8T362,31.584784,120.29552,19,270,1476746499,1
5132697,苏B8T362,31.585083,120.29363,24,270,1476746518,1
5137167,苏B8T362,31.5851,120.29338,3,225,1476746539,1
5153454,苏B8T362,31.58495,120.29307,0,225,1476746616,1
5154052,苏B8T362,31.58475,120.29285,3,180,1476746619,1
5158301,苏B8T362,31.582333,120.291115,21,180,1476746639,1
5162561,苏B8T362,31.581583,120.2908,14,180,1476746659,1
5166869,苏B8T362,31.58055,120.29031,17,180,1476746679,1
5171187,苏B8T362,31.57905,120.28965,21,180,1476746699,1
5179669,苏B8T362,31.5779,120.28945,10,180,1476746739,1
5183743,苏B8T362,31.575783,120.2891,21,180,1476746758,1
5188200,苏B8T362,31.573233,120.28888,48,135,1476746779,1
5192524,苏B8T362,31.572666,120.28948,32,135,1476746799,1
5201179,苏B8T362,31.572384,120.2899,5,135,1476746839,1
5205534,苏B8T362,31.572132,120.29015,5,135,1476746859,1
5227108,苏B8T362,31.57185,120.29034,1,135,1476746959,1
5229941,苏B8T362,31.570984,120.29115,14,90,1476746972,1
5231467,苏B8T362,31.5707,120.29182,17,90,1476746979,1
